epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,train/foundation,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,val/foundation,train/foundation_loss,train/foundation_cosine_loss,train/foundation_relational_loss,train/foundation_cosine_raw,train/foundation_relational_raw,train/foundation_task_ratio,train/foundation_loss_weight,train/foundation_effective_weight,train/foundation_foreground_enabled,train/foundation_foreground_mean_weight,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
11,2018.19,1.78261,2.87756,0.02515,0.99596,16.8322,0.24728,0.22996,0.16132,0.08069,1.83752,2.79995,0.03327,0,0,16.8322,0,16.8322,0,0.0788005,0.1834,3.34277,3.34277,0,1,0.0097525,0.0097525,0.0097525,0.00487625,0.019505
12,2199.78,1.75091,2.80526,0.0245,0.99514,16.5974,0.25826,0.24236,0.17681,0.09458,1.7935,2.70233,0.03248,0,0,16.5974,0,16.5974,0,0.0776967,0.18492,3.34277,3.34277,0,1,0.00972775,0.00972775,0.00972775,0.00486388,0.0194555
13,2380.12,1.73386,2.76179,0.02426,0.9959,16.4649,0.2719,0.24991,0.19428,0.102,1.79329,2.64236,0.03227,0,0,16.4649,0,16.4649,0,0.0770774,0.186527,3.34277,3.34277,0,1,0.009703,0.009703,0.009703,0.0048515,0.019406
14,2561.51,1.71255,2.71336,0.02391,0.99611,16.2987,0.30697,0.27181,0.2181,0.11787,1.75984,2.54065,0.03139,0,0,16.2987,0,16.2987,0,0.0762963,0.187403,3.34277,3.34277,0,1,0.00967825,0.00967825,0.00967825,0.00483913,0.0193565
15,2744.68,1.70541,2.6705,0.02366,0.99643,16.1616,0.29414,0.27376,0.22498,0.12388,1.7229,2.49915,0.03073,0,0,16.1616,0,16.1616,0,0.0756603,0.188069,3.34277,3.34277,0,1,0.0096535,0.0096535,0.0096535,0.00482675,0.019307
16,2930.04,1.7038,2.63371,0.02349,0.99647,16.1056,0.31428,0.28112,0.23546,0.1298,1.73051,2.4976,0.03099,0,0,16.1056,0,16.1056,0,0.0753964,0.189849,3.34277,3.34277,0,1,0.00962875,0.00962875,0.00962875,0.00481438,0.0192575
17,3114.27,1.69055,2.59585,0.02339,0.99716,16.0113,0.36477,0.29847,0.2625,0.14373,1.73271,2.41266,0.03068,0,0,16.0113,0,16.0113,0,0.0749571,0.190562,3.34277,3.34277,0,1,0.009604,0.009604,0.009604,0.004802,0.019208
18,3298.43,1.67414,2.56509,0.02327,0.99686,15.96,0.35112,0.31528,0.27507,0.15476,1.67708,2.34309,0.02951,0,0,15.96,0,15.96,0,0.0747117,0.192488,3.34277,3.34277,0,1,0.00957925,0.00957925,0.00957925,0.00478963,0.0191585
19,3481.48,1.66483,2.53147,0.02278,0.99689,15.8558,0.36158,0.32658,0.28078,0.15843,1.68725,2.30429,0.02971,0,0,15.8558,0,15.8558,0,0.0742303,0.193173,3.34277,3.34277,0,1,0.0095545,0.0095545,0.0095545,0.00477725,0.019109
20,3665.65,1.65361,2.49373,0.02273,0.99731,15.7315,0.39625,0.33947,0.3061,0.17272,1.68149,2.2468,0.02956,0,0,15.7315,0,15.7315,0,0.0736427,0.193821,3.34277,3.34277,0,1,0.00952975,0.00952975,0.00952975,0.00476488,0.0190595
21,3848.78,1.65247,2.48102,0.02259,0.99683,15.693,0.39998,0.34166,0.31203,0.17919,1.66623,2.21156,0.02903,0,0,15.693,0,15.693,0,0.0734608,0.194304,3.34277,3.34277,0,1,0.009505,0.009505,0.009505,0.0047525,0.01901
22,4029.17,1.64873,2.44748,0.02246,0.99724,15.6268,0.40257,0.36431,0.32705,0.18997,1.63446,2.16833,0.02855,0,0,15.6268,0,15.6268,0,0.0731572,0.195831,3.34277,3.34277,0,1,0.00948025,0.00948025,0.00948025,0.00474013,0.0189605
23,4210.02,1.63702,2.42188,0.02229,0.99739,15.5141,0.4376,0.36833,0.34298,0.20098,1.62573,2.12994,0.02802,0,0,15.5141,0,15.5141,0,0.072632,0.195905,3.34277,3.34277,0,1,0.0094555,0.0094555,0.0094555,0.00472775,0.018911
24,4391.53,1.63111,2.4036,0.02216,0.9977,15.4748,0.44082,0.37139,0.35423,0.20669,1.62197,2.09778,0.0279,0,0,15.4748,0,15.4748,0,0.0724423,0.196786,3.34277,3.34277,0,1,0.00943075,0.00943075,0.00943075,0.00471537,0.0188615
25,4572.78,1.62298,2.36648,0.02221,0.99732,15.479,0.44239,0.35826,0.35029,0.20938,1.60826,2.09216,0.02772,0,0,15.479,0,15.479,0,0.0724599,0.199233,3.34277,3.34277,0,1,0.009406,0.009406,0.009406,0.004703,0.018812
26,4754.55,1.62868,2.36876,0.02211,0.99818,15.4041,0.44399,0.37691,0.36483,0.21977,1.5942,2.05021,0.02726,0,0,15.4041,0,15.4041,0,0.0721114,0.197806,3.34277,3.34277,0,1,0.00938125,0.00938125,0.00938125,0.00469063,0.0187625
27,4935.63,1.61265,2.33751,0.02182,0.99757,15.3394,0.47025,0.38441,0.37341,0.22496,1.58993,2.0392,0.02723,0,0,15.3394,0,15.3394,0,0.0718092,0.199228,3.34277,3.34277,0,1,0.0093565,0.0093565,0.0093565,0.00467825,0.018713
28,5118.54,1.61267,2.32908,0.02189,0.99802,15.2845,0.46193,0.39949,0.38971,0.23629,1.5717,2.0087,0.02684,0,0,15.2845,0,15.2845,0,0.0715511,0.19929,3.34277,3.34277,0,1,0.00933175,0.00933175,0.00933175,0.00466587,0.0186635
29,5299.69,1.61401,2.31912,0.02176,0.99792,15.2767,0.48427,0.39417,0.3963,0.23718,1.58297,1.984,0.02707,0,0,15.2767,0,15.2767,0,0.0715122,0.199954,3.34277,3.34277,0,1,0.009307,0.009307,0.009307,0.0046535,0.018614
30,5480.62,1.60276,2.30105,0.02171,0.99812,15.2107,0.49359,0.40085,0.40487,0.24395,1.57247,1.94654,0.02678,0,0,15.2107,0,15.2107,0,0.0712146,0.20061,3.34277,3.34277,0,1,0.00928225,0.00928225,0.00928225,0.00464113,0.0185645
31,5661.6,1.61525,2.28879,0.02166,0.99814,15.1694,0.50776,0.40675,0.41515,0.25205,1.55638,1.93851,0.02629,0,0,15.1694,0,15.1694,0,0.0710106,0.200138,3.34277,3.34277,0,1,0.0092575,0.0092575,0.0092575,0.00462875,0.018515
32,5841.56,1.59621,2.27039,0.02152,0.99804,15.1251,0.47843,0.41625,0.40515,0.24925,1.54576,1.94404,0.02606,0,0,15.1252,0,15.1252,0,0.0708064,0.201286,3.34277,3.34277,0,1,0.00923275,0.00923275,0.00923275,0.00461637,0.0184655
33,6022.68,1.58843,2.24817,0.02149,0.99857,15.0697,0.51513,0.41983,0.42563,0.25969,1.534,1.91739,0.02582,0,0,15.0697,0,15.0697,0,0.0705522,0.202395,3.34277,3.34277,0,1,0.009208,0.009208,0.009208,0.004604,0.018416
34,6202.12,1.59045,2.24808,0.02138,0.99823,15.0551,0.53718,0.42394,0.43981,0.26894,1.53036,1.88211,0.0258,0,0,15.0551,0,15.0551,0,0.0704792,0.202127,3.34277,3.34277,0,1,0.00918325,0.00918325,0.00918325,0.00459163,0.0183665
35,6383.07,1.58725,2.23087,0.02135,0.99864,15.0068,0.53875,0.42121,0.44439,0.27231,1.53036,1.86944,0.0258,0,0,15.0068,0,15.0068,0,0.0702494,0.202653,3.34277,3.34277,0,1,0.0091585,0.0091585,0.0091585,0.00457925,0.018317
36,6563.56,1.57551,2.21813,0.02117,0.99851,15.0034,0.52102,0.42965,0.44233,0.2732,1.52257,1.85045,0.02562,0,0,15.0034,0,15.0034,0,0.0702291,0.203712,3.34277,3.34277,0,1,0.00913375,0.00913375,0.00913375,0.00456687,0.0182675
37,6744.43,1.57935,2.19665,0.02114,0.9986,14.976,0.54597,0.43704,0.45315,0.27889,1.52222,1.83192,0.02564,0,0,14.976,0,14.976,0,0.0701047,0.204757,3.34277,3.34277,0,1,0.009109,0.009109,0.009109,0.0045545,0.018218
38,6927.54,1.56689,2.19001,0.0211,0.99842,14.8901,0.55318,0.44043,0.46336,0.28546,1.5094,1.82579,0.02543,0,0,14.8901,0,14.8901,0,0.0697016,0.204341,3.34277,3.34277,0,1,0.00908425,0.00908425,0.00908425,0.00454213,0.0181685
39,7110.38,1.56737,2.17647,0.02114,0.99881,14.9539,0.54459,0.44256,0.46094,0.28459,1.5011,1.81248,0.02522,0,0,14.9539,0,14.9539,0,0.0700098,0.206292,3.34277,3.34277,0,1,0.0090595,0.0090595,0.0090595,0.00452975,0.018119
40,7292.23,1.57268,2.16921,0.02108,0.99911,14.8993,0.54962,0.45571,0.46757,0.29023,1.49822,1.8073,0.02507,0,0,14.8993,0,14.8993,0,0.0697496,0.205628,3.34277,3.34277,0,1,0.00903475,0.00903475,0.00903475,0.00451737,0.0180695
41,7473.33,1.56264,2.16018,0.02092,0.99871,14.8811,0.57246,0.45506,0.47574,0.296,1.49911,1.78815,0.025,0,0,14.8811,0,14.8811,0,0.0696623,0.20617,3.34277,3.34277,0,1,0.00901,0.00901,0.00901,0.004505,0.01802
42,7655.71,1.57508,2.16111,0.02091,0.99884,14.7859,0.55395,0.4596,0.47787,0.2983,1.49479,1.7747,0.02489,0,0,14.7859,0,14.7859,0,0.069216,0.204417,3.34277,3.34277,0,1,0.00898525,0.00898525,0.00898525,0.00449263,0.0179705
43,7837.15,1.55932,2.14614,0.02081,0.99887,14.796,0.56326,0.45634,0.48343,0.30364,1.48503,1.76148,0.02473,0,0,14.796,0,14.796,0,0.0692623,0.206462,3.34277,3.34277,0,1,0.0089605,0.0089605,0.0089605,0.00448025,0.017921
44,8018.99,1.55617,2.12895,0.02077,0.99888,14.7599,0.57342,0.45836,0.48787,0.30682,1.48077,1.75343,0.02454,0,0,14.7599,0,14.7599,0,0.0690901,0.207176,3.34277,3.34277,0,1,0.00893575,0.00893575,0.00893575,0.00446788,0.0178715
45,8200.31,1.54795,2.12573,0.02058,0.99912,14.7434,0.58946,0.45481,0.4925,0.3106,1.47919,1.73939,0.02456,0,0,14.7434,0,14.7434,0,0.0690164,0.207428,3.34277,3.34277,0,1,0.008911,0.008911,0.008911,0.0044555,0.017822
46,8381.63,1.53901,2.11844,0.02065,0.99871,14.7242,0.58096,0.46145,0.49597,0.31328,1.47451,1.72648,0.02453,0,0,14.7242,0,14.7242,0,0.0689291,0.207809,3.34277,3.34277,0,1,0.00888625,0.00888625,0.00888625,0.00444313,0.0177725
47,8563.55,1.55186,2.09822,0.02057,0.99912,14.6912,0.58912,0.4633,0.49899,0.31515,1.46463,1.7257,0.02424,0,0,14.6911,0,14.6911,0,0.0687769,0.208435,3.34277,3.34277,0,1,0.0088615,0.0088615,0.0088615,0.00443075,0.017723
48,8744.57,1.54932,2.09994,0.02049,0.99898,14.6523,0.58378,0.47006,0.50265,0.31739,1.46197,1.71669,0.02416,0,0,14.6523,0,14.6523,0,0.0685892,0.207736,3.34277,3.34277,0,1,0.00883675,0.00883675,0.00883675,0.00441838,0.0176735
49,8927.35,1.54743,2.09045,0.02055,0.99903,14.6175,0.59044,0.46676,0.50497,0.31964,1.45942,1.71534,0.02408,0,0,14.6176,0,14.6176,0,0.0684315,0.208329,3.34277,3.34277,0,1,0.008812,0.008812,0.008812,0.004406,0.017624
50,9107.9,1.54206,2.07241,0.02041,0.99921,14.6347,0.60054,0.47416,0.51026,0.32296,1.45763,1.70216,0.02401,0,0,14.6347,0,14.6347,0,0.0685063,0.209679,3.34277,3.34277,0,1,0.00878725,0.00878725,0.00878725,0.00439362,0.0175745
51,9290.22,1.54317,2.06963,0.02043,0.99906,14.5625,0.58851,0.47778,0.5132,0.32479,1.45618,1.69587,0.024,0,0,14.5625,0,14.5625,0,0.0681706,0.208529,3.34277,3.34277,0,1,0.0087625,0.0087625,0.0087625,0.00438125,0.017525
52,9470.61,1.54639,2.06132,0.02047,0.9994,14.6073,0.587,0.48444,0.51795,0.32896,1.45388,1.68962,0.02391,0,0,14.6073,0,14.6073,0,0.0683817,0.209667,3.34277,3.34277,0,1,0.00873775,0.00873775,0.00873775,0.00436888,0.0174755
53,9657.27,1.53406,2.05983,0.02034,0.99909,14.5506,0.58703,0.48798,0.52103,0.33148,1.44978,1.67912,0.02386,0,0,14.5506,0,14.5506,0,0.0681134,0.209441,3.34277,3.34277,0,1,0.008713,0.008713,0.008713,0.0043565,0.017426
54,9853.4,1.53322,2.03978,0.02025,0.99915,14.5204,0.59488,0.48605,0.52372,0.33341,1.44483,1.67404,0.02377,0,0,14.5204,0,14.5204,0,0.0679756,0.210306,3.34277,3.34277,0,1,0.00868825,0.00868825,0.00868825,0.00434412,0.0173765
55,10043.9,1.52664,2.04767,0.02016,0.99926,14.5355,0.59266,0.4849,0.52451,0.33422,1.4407,1.66941,0.02367,0,0,14.5355,0,14.5355,0,0.068042,0.210464,3.34277,3.34277,0,1,0.0086635,0.0086635,0.0086635,0.00433175,0.017327
56,10232.4,1.52942,2.02829,0.02035,0.99934,14.4865,0.59184,0.48629,0.52513,0.33567,1.43864,1.66307,0.02363,0,0,14.4865,0,14.4865,0,0.0678134,0.210514,3.34277,3.34277,0,1,0.00863875,0.00863875,0.00863875,0.00431938,0.0172775
57,10419.7,1.51884,2.02384,0.01998,0.99942,14.4091,0.59451,0.49148,0.52839,0.33794,1.43372,1.65953,0.02349,0,0,14.4091,0,14.4091,0,0.0674509,0.210553,3.34277,3.34277,0,1,0.008614,0.008614,0.008614,0.004307,0.017228
58,10606.4,1.51744,2.01297,0.02009,0.99946,14.465,0.60079,0.48809,0.52973,0.33962,1.43287,1.65114,0.02348,0,0,14.465,0,14.465,0,0.0677182,0.211954,3.34277,3.34277,0,1,0.00858925,0.00858925,0.00858925,0.00429463,0.0171785
59,10791.2,1.52398,2.02508,0.02006,0.99935,14.4592,0.6029,0.49056,0.53158,0.34078,1.43107,1.64576,0.02346,0,0,14.4592,0,14.4592,0,0.067683,0.2112,3.34277,3.34277,0,1,0.0085645,0.0085645,0.0085645,0.00428225,0.017129
60,10975.6,1.52133,2.0067,0.01993,0.99932,14.3854,0.61152,0.48554,0.53367,0.34281,1.42778,1.64232,0.02339,0,0,14.3854,0,14.3854,0,0.0673447,0.211177,3.34277,3.34277,0,1,0.00853975,0.00853975,0.00853975,0.00426988,0.0170795
61,11161.2,1.51881,2.00534,0.02002,0.99942,14.3909,0.60761,0.49107,0.53544,0.34448,1.42512,1.63861,0.02332,0,0,14.3909,0,14.3909,0,0.0673732,0.211498,3.34277,3.34277,0,1,0.008515,0.008515,0.008515,0.0042575,0.01703
62,11342.6,1.51789,1.99403,0.01992,0.99918,14.3323,0.61123,0.49595,0.53675,0.34522,1.42337,1.63412,0.02328,0,0,14.3323,0,14.3323,0,0.0670945,0.211595,3.34277,3.34277,0,1,0.00849025,0.00849025,0.00849025,0.00424513,0.0169805
63,11523.8,1.51539,1.99853,0.0199,0.99963,14.3401,0.6149,0.4938,0.53735,0.3458,1.41978,1.63128,0.02322,0,0,14.3401,0,14.3401,0,0.0671321,0.211546,3.34277,3.34277,0,1,0.0084655,0.0084655,0.0084655,0.00423275,0.016931
64,11703.6,1.51917,1.98971,0.01984,0.99974,14.3683,0.61454,0.49399,0.53879,0.3473,1.41866,1.62759,0.02319,0,0,14.3683,0,14.3683,0,0.0672674,0.21217,3.34277,3.34277,0,1,0.00844075,0.00844075,0.00844075,0.00422038,0.0168815
65,11883.4,1.50925,1.98149,0.01993,0.99927,14.3591,0.61447,0.4965,0.53987,0.34822,1.41727,1.62491,0.02316,0,0,14.3591,0,14.3591,0,0.0672185,0.212877,3.34277,3.34277,0,1,0.008416,0.008416,0.008416,0.004208,0.016832
66,12064.9,1.50776,1.97737,0.01978,0.99954,14.3064,0.6121,0.49584,0.54086,0.34875,1.41449,1.62338,0.02308,0,0,14.3064,0,14.3064,0,0.066971,0.21232,3.34277,3.34277,0,1,0.00839125,0.00839125,0.00839125,0.00419563,0.0167825
67,12246.5,1.50439,1.97187,0.01975,0.9995,14.2712,0.61402,0.49785,0.54198,0.34993,1.4125,1.62209,0.02302,0,0,14.2712,0,14.2712,0,0.0668146,0.212495,3.34277,3.34277,0,1,0.0083665,0.0083665,0.0083665,0.00418325,0.016733
68,12425.6,1.50433,1.95813,0.01972,0.9996,14.284,0.61775,0.49856,0.54375,0.35074,1.41098,1.6194,0.02299,0,0,14.284,0,14.284,0,0.0668688,0.213439,3.34277,3.34277,0,1,0.00834175,0.00834175,0.00834175,0.00417088,0.0166835
69,12606.9,1.49566,1.95312,0.01975,0.9995,14.2697,0.61774,0.49829,0.5446,0.35159,1.40983,1.61688,0.02298,0,0,14.2697,0,14.2697,0,0.0668033,0.214154,3.34277,3.34277,0,1,0.008317,0.008317,0.008317,0.0041585,0.016634
70,12787.9,1.50089,1.95607,0.01974,0.9995,14.2247,0.61501,0.49878,0.5449,0.35209,1.40787,1.61514,0.02292,0,0,14.2247,0,14.2247,0,0.0665895,0.212859,3.34277,3.34277,0,1,0.00829225,0.00829225,0.00829225,0.00414612,0.0165845
71,12968.7,1.49841,1.9482,0.01967,0.99964,14.2269,0.61424,0.50044,0.54547,0.35279,1.40603,1.6127,0.02289,0,0,14.2269,0,14.2269,0,0.0665996,0.213607,3.34277,3.34277,0,1,0.0082675,0.0082675,0.0082675,0.00413375,0.016535
72,13148.5,1.49003,1.9473,0.01954,0.99966,14.2156,0.61276,0.50263,0.54597,0.35333,1.40437,1.61088,0.02285,0,0,14.2156,0,14.2156,0,0.0665482,0.213897,3.34277,3.34277,0,1,0.00824275,0.00824275,0.00824275,0.00412138,0.0164855
73,13329,1.49843,1.94553,0.01959,0.99983,14.2106,0.61726,0.50195,0.54697,0.35442,1.40172,1.6104,0.0228,0,0,14.2106,0,14.2106,0,0.066526,0.213396,3.34277,3.34277,0,1,0.008218,0.008218,0.008218,0.004109,0.016436
74,13508.8,1.48862,1.93979,0.01945,0.99959,14.1886,0.61769,0.50109,0.54779,0.35524,1.40038,1.60723,0.02276,0,0,14.1886,0,14.1886,0,0.0664169,0.213991,3.34277,3.34277,0,1,0.00819325,0.00819325,0.00819325,0.00409662,0.0163865
75,13692,1.49044,1.94381,0.01959,0.99957,14.2265,0.61749,0.50209,0.54907,0.35627,1.39814,1.60609,0.02271,0,0,14.2265,0,14.2265,0,0.0666005,0.214531,3.34277,3.34277,0,1,0.0081685,0.0081685,0.0081685,0.00408425,0.016337
76,13873,1.49384,1.92942,0.01941,0.99965,14.1688,0.61553,0.50094,0.55031,0.35737,1.39635,1.60386,0.02267,0,0,14.1688,0,14.1688,0,0.0663265,0.214482,3.34277,3.34277,0,1,0.00814375,0.00814375,0.00814375,0.00407187,0.0162875
77,14055,1.49211,1.92298,0.01947,0.99954,14.0952,0.61429,0.50237,0.55118,0.35816,1.39481,1.60162,0.02264,0,0,14.0952,0,14.0952,0,0.0659868,0.21381,3.34277,3.34277,0,1,0.008119,0.008119,0.008119,0.0040595,0.016238
78,14236.9,1.48534,1.91052,0.01946,0.99989,14.142,0.61844,0.49977,0.55231,0.35905,1.39482,1.59674,0.02263,0,0,14.142,0,14.142,0,0.0662057,0.215817,3.34277,3.34277,0,1,0.00809425,0.00809425,0.00809425,0.00404712,0.0161885
79,14418.2,1.48872,1.92668,0.01953,0.99959,14.106,0.6161,0.50249,0.5529,0.35943,1.39304,1.59562,0.0226,0,0,14.106,0,14.106,0,0.0660349,0.213743,3.34277,3.34277,0,1,0.0080695,0.0080695,0.0080695,0.00403475,0.016139
80,14598.9,1.48302,1.90772,0.01939,0.99969,14.1348,0.61066,0.50702,0.55394,0.36027,1.39227,1.59163,0.02257,0,0,14.1348,0,14.1348,0,0.0661667,0.215951,3.34277,3.34277,0,1,0.00804475,0.00804475,0.00804475,0.00402237,0.0160895
81,14779.9,1.48319,1.89977,0.01936,0.99975,14.1033,0.60917,0.50912,0.5544,0.36076,1.39116,1.58956,0.02255,0,0,14.1033,0,14.1033,0,0.0660223,0.215822,3.34277,3.34277,0,1,0.00802,0.00802,0.00802,0.00401,0.01604
82,14962.7,1.47167,1.90602,0.01936,0.99977,14.1198,0.60876,0.51251,0.55524,0.36164,1.38937,1.58804,0.02252,0,0,14.1198,0,14.1198,0,0.0661007,0.215705,3.34277,3.34277,0,1,0.00799525,0.00799525,0.00799525,0.00399763,0.0159905
83,15146.1,1.48152,1.89803,0.01936,0.99973,14.0957,0.60537,0.51433,0.55559,0.3623,1.38808,1.58594,0.0225,0,0,14.0957,0,14.0957,0,0.0659841,0.215501,3.34277,3.34277,0,1,0.0079705,0.0079705,0.0079705,0.00398525,0.015941
84,15327.4,1.48062,1.89362,0.01928,0.99956,14.0612,0.61311,0.51162,0.55662,0.3633,1.3872,1.58371,0.02248,0,0,14.0612,0,14.0612,0,0.0658238,0.215374,3.34277,3.34277,0,1,0.00794575,0.00794575,0.00794575,0.00397287,0.0158915
85,15508.6,1.4899,1.88151,0.01933,0.99979,13.9895,0.6153,0.51171,0.55789,0.36419,1.3866,1.58103,0.02246,0,0,13.9895,0,13.9895,0,0.065488,0.214648,3.34277,3.34277,0,1,0.007921,0.007921,0.007921,0.0039605,0.015842
86,15689.5,1.48274,1.88649,0.01933,0.99971,14.0485,0.61851,0.51069,0.55859,0.36506,1.38649,1.57824,0.02245,0,0,14.0485,0,14.0485,0,0.0657667,0.215589,3.34277,3.34277,0,1,0.00789625,0.00789625,0.00789625,0.00394813,0.0157925
87,15871.7,1.47915,1.88047,0.01933,0.99987,14.0538,0.61907,0.51043,0.55955,0.36572,1.38604,1.57484,0.02245,0,0,14.0538,0,14.0538,0,0.0657876,0.216277,3.34277,3.34277,0,1,0.0078715,0.0078715,0.0078715,0.00393575,0.015743
88,16053,1.46391,1.87894,0.01916,0.99974,14.0282,0.62115,0.50911,0.56028,0.36606,1.38486,1.57323,0.02243,0,0,14.0282,0,14.0282,0,0.0656739,0.216613,3.34277,3.34277,0,1,0.00784675,0.00784675,0.00784675,0.00392337,0.0156935
89,16233.7,1.47161,1.87601,0.01916,0.9998,14.0453,0.62465,0.50871,0.56107,0.367,1.38441,1.57115,0.02241,0,0,14.0453,0,14.0453,0,0.0657535,0.216824,3.34277,3.34277,0,1,0.007822,0.007822,0.007822,0.003911,0.015644
90,16414.9,1.47567,1.87409,0.01927,0.99972,14.0309,0.62484,0.50724,0.56164,0.36736,1.38484,1.56805,0.02242,0,0,14.0309,0,14.0309,0,0.065679,0.216189,3.34277,3.34277,0,1,0.00779725,0.00779725,0.00779725,0.00389863,0.0155945
91,16595.8,1.47024,1.88248,0.01919,0.99987,14.0033,0.62423,0.50964,0.56241,0.36796,1.38425,1.5658,0.02241,0,0,14.0033,0,14.0033,0,0.0655573,0.215916,3.34277,3.34277,0,1,0.0077725,0.0077725,0.0077725,0.00388625,0.015545
92,16775.9,1.46773,1.85693,0.01915,0.99976,13.9986,0.62415,0.51135,0.56316,0.36866,1.38323,1.56458,0.02239,0,0,13.9986,0,13.9986,0,0.0655304,0.217341,3.34277,3.34277,0,1,0.00774775,0.00774775,0.00774775,0.00387388,0.0154955
93,16957.1,1.46478,1.86464,0.01917,0.99982,13.9745,0.62525,0.5098,0.56421,0.36959,1.38207,1.56261,0.02236,0,0,13.9745,0,13.9745,0,0.0654175,0.216619,3.34277,3.34277,0,1,0.007723,0.007723,0.007723,0.0038615,0.015446
94,17138.3,1.48423,1.86861,0.01917,0.99982,13.9564,0.62725,0.50912,0.56472,0.37005,1.38199,1.55922,0.02236,0,0,13.9564,0,13.9564,0,0.0653448,0.214975,3.34277,3.34277,0,1,0.00769825,0.00769825,0.00769825,0.00384913,0.0153965
95,17320.4,1.45894,1.85055,0.01903,0.99983,13.9271,0.62008,0.51709,0.56558,0.37086,1.38179,1.5564,0.02235,0,0,13.9271,0,13.9271,0,0.0651974,0.217379,3.34277,3.34277,0,1,0.0076735,0.0076735,0.0076735,0.00383675,0.015347
96,17502.2,1.46551,1.85401,0.01904,0.99982,13.9994,0.62295,0.51812,0.56634,0.37178,1.3815,1.55443,0.02235,0,0,13.9994,0,13.9994,0,0.0655358,0.217647,3.34277,3.34277,0,1,0.00764875,0.00764875,0.00764875,0.00382438,0.0152975
97,17683.5,1.46738,1.85829,0.01895,0.99972,13.8962,0.61065,0.52763,0.56708,0.37228,1.38038,1.55307,0.02232,0,0,13.8962,0,13.8962,0,0.065056,0.215836,3.34277,3.34277,0,1,0.007624,0.007624,0.007624,0.003812,0.015248
