epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,train/foundation,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,val/foundation,train/foundation_loss,train/foundation_cosine_loss,train/foundation_relational_loss,train/foundation_cosine_raw,train/foundation_relational_raw,train/foundation_task_ratio,train/foundation_loss_weight,train/foundation_effective_weight,train/foundation_foreground_enabled,train/foundation_foreground_mean_weight,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
11,7004.11,2.0738,2.62863,0.01631,0.99937,12.7075,0.34306,0.19538,0.16736,0.1001,2.05931,2.46682,0.01917,0,0,12.7075,0,12.7075,0,0.0662144,0.145081,3,3,0,1,0.00802,0.00802,0.00802,0.00401,0.01604
12,7655.75,2.06181,2.59826,0.01617,0.99948,12.6199,0.35385,0.19691,0.17118,0.10271,2.05108,2.45248,0.01903,0,0,12.6199,0,12.6199,0,0.0657569,0.145081,3,3,0,1,0.007822,0.007822,0.007822,0.003911,0.015644
13,8306.38,2.05653,2.5813,0.01607,0.9996,12.5473,0.36048,0.19697,0.17431,0.10487,2.04446,2.43863,0.01891,0,0,12.5472,0,12.5472,0,0.0653796,0.144628,3,3,0,1,0.007624,0.007624,0.007624,0.003812,0.015248
14,8956.82,2.04564,2.55964,0.01594,0.99967,12.4658,0.36085,0.19833,0.17761,0.10727,2.03874,2.42754,0.0188,0,0,12.4658,0,12.4658,0,0.064953,0.144367,3,3,0,1,0.007426,0.007426,0.007426,0.003713,0.014852
15,9681.41,2.04169,2.53843,0.01584,0.99975,12.3886,0.35497,0.2006,0.18118,0.10987,2.03195,2.41843,0.01868,0,0,12.3885,0,12.3885,0,0.0645502,0.143946,3,3,0,1,0.007228,0.007228,0.007228,0.003614,0.014456
16,10577.1,2.02996,2.52456,0.01572,0.99976,12.3338,0.3618,0.20148,0.18482,0.11248,2.02599,2.40853,0.01859,0,0,12.3338,0,12.3338,0,0.0642663,0.1437,3,3,0,1,0.00703,0.00703,0.00703,0.003515,0.01406
17,11476.5,2.02136,2.5067,0.01565,0.99984,12.2666,0.36632,0.20503,0.18846,0.11512,2.02054,2.39593,0.01848,0,0,12.2666,0,12.2666,0,0.0639158,0.143377,3,3,0,1,0.006832,0.006832,0.006832,0.003416,0.013664
18,12366.7,2.01825,2.49186,0.01553,0.99987,12.209,0.3726,0.20646,0.19201,0.11764,2.01416,2.38408,0.01839,0,0,12.209,0,12.209,0,0.0636134,0.142965,3,3,0,1,0.006634,0.006634,0.006634,0.003317,0.013268
19,13253.6,2.01556,2.47949,0.01551,0.99989,12.1562,0.38121,0.20765,0.19468,0.11947,2.00629,2.37635,0.01825,0,0,12.1562,0,12.1562,0,0.0633403,0.142465,3,3,0,1,0.006436,0.006436,0.006436,0.003218,0.012872
20,14145.9,2.008,2.46324,0.01538,0.99989,12.1016,0.38864,0.20916,0.19768,0.12125,2.00098,2.36695,0.01814,0,0,12.1016,0,12.1016,0,0.0630562,0.142097,3,3,0,1,0.006238,0.006238,0.006238,0.003119,0.012476
21,15038.5,2.00327,2.44937,0.01529,0.99993,12.0408,0.38956,0.21189,0.20034,0.12319,1.99676,2.35607,0.01805,0,0,12.0407,0,12.0407,0,0.0627375,0.141628,3,3,0,1,0.00604,0.00604,0.00604,0.00302,0.01208
22,15921.1,1.99949,2.43977,0.01525,0.99993,11.9914,0.41834,0.21361,0.20391,0.12556,1.99139,2.34606,0.01795,0,0,11.9914,0,11.9914,0,0.0624807,0.140968,3,3,0,1,0.005842,0.005842,0.005842,0.002921,0.011684
23,16815,1.98915,2.42575,0.01516,0.99994,11.9285,0.41734,0.21479,0.20699,0.12793,1.98677,2.33575,0.01787,0,0,11.9285,0,11.9285,0,0.0621552,0.140601,3,3,0,1,0.005644,0.005644,0.005644,0.002822,0.011288
24,17707.4,1.98541,2.4158,0.01511,0.99994,11.887,0.42077,0.21642,0.21081,0.13026,1.98152,2.3243,0.01777,0,0,11.887,0,11.887,0,0.0619361,0.140069,3,3,0,1,0.005446,0.005446,0.005446,0.002723,0.010892
25,18599.4,1.98034,2.40772,0.01504,0.99997,11.8382,0.42583,0.21994,0.21422,0.13245,1.97683,2.31236,0.01768,0,0,11.8381,0,11.8381,0,0.0616824,0.139478,3,3,0,1,0.005248,0.005248,0.005248,0.002624,0.010496
26,19514.9,1.97524,2.39436,0.01498,0.99997,11.7909,0.42804,0.22384,0.21689,0.13463,1.97148,2.30002,0.0176,0,0,11.7908,0,11.7908,0,0.0614369,0.139076,3,3,0,1,0.00505,0.00505,0.00505,0.002525,0.0101
27,20422.9,1.97061,2.3799,0.01491,0.99997,11.7193,0.43318,0.22499,0.21997,0.13684,1.96926,2.28522,0.01754,0,0,11.7193,0,11.7193,0,0.0610634,0.138433,3,3,0,1,0.004852,0.004852,0.004852,0.002426,0.009704
28,21330.9,1.96858,2.37062,0.01484,1,11.6733,0.42598,0.22825,0.22259,0.13883,1.9641,2.2746,0.01746,0,0,11.6733,0,11.6733,0,0.0608232,0.137816,3,3,0,1,0.004654,0.004654,0.004654,0.002327,0.009308
29,22229.4,1.96575,2.36184,0.01476,0.99997,11.6252,0.43,0.2319,0.22594,0.14105,1.96044,2.26353,0.01739,0,0,11.6251,0,11.6251,0,0.0605725,0.137167,3,3,0,1,0.004456,0.004456,0.004456,0.002228,0.008912
30,23138.1,1.96019,2.35056,0.01471,1,11.5728,0.42265,0.23336,0.22958,0.14342,1.95742,2.2517,0.01733,0,0,11.5728,0,11.5728,0,0.0603032,0.136617,3,3,0,1,0.004258,0.004258,0.004258,0.002129,0.008516
31,24041,1.95557,2.33877,0.01464,0.99997,11.5262,0.41996,0.23578,0.23244,0.14538,1.95317,2.24209,0.01726,0,0,11.5261,0,11.5261,0,0.0600585,0.136103,3,3,0,1,0.00406,0.00406,0.00406,0.00203,0.00812
32,24942.2,1.95283,2.33106,0.01457,1,11.4771,0.42808,0.23902,0.23539,0.14754,1.94904,2.23192,0.01717,0,0,11.4771,0,11.4771,0,0.0598022,0.135457,3,3,0,1,0.003862,0.003862,0.003862,0.001931,0.007724
33,25867.1,1.94656,2.32109,0.01453,0.99998,11.4194,0.43045,0.2418,0.23771,0.14928,1.94568,2.22236,0.01711,0,0,11.4194,0,11.4194,0,0.0595032,0.134829,3,3,0,1,0.003664,0.003664,0.003664,0.001832,0.007328
34,26777.4,1.94515,2.30873,0.01441,1,11.3701,0.43108,0.24423,0.24012,0.15079,1.94337,2.21154,0.01707,0,0,11.3701,0,11.3701,0,0.0592432,0.134256,3,3,0,1,0.003466,0.003466,0.003466,0.001733,0.006932
35,27696.4,1.94107,2.30059,0.0144,0.99998,11.3021,0.43122,0.2444,0.24257,0.15245,1.93866,2.20297,0.01699,0,0,11.3021,0,11.3021,0,0.0588919,0.13339,3,3,0,1,0.003268,0.003268,0.003268,0.001634,0.006536
36,28605.2,1.93286,2.28696,0.01432,0.99998,11.251,0.43915,0.25029,0.24605,0.15449,1.93585,2.19262,0.01694,0,0,11.251,0,11.251,0,0.0586236,0.132976,3,3,0,1,0.00307,0.00307,0.00307,0.001535,0.00614
37,29519.2,1.92516,2.27844,0.01425,1.00003,11.1987,0.44625,0.2506,0.24951,0.15669,1.93138,2.18396,0.01687,0,0,11.1986,0,11.1986,0,0.0583502,0.132456,3,3,0,1,0.002872,0.002872,0.002872,0.001436,0.005744
38,30429,1.92366,2.26606,0.01417,0.99999,11.1476,0.44624,0.25242,0.25197,0.15838,1.92878,2.17547,0.01682,0,0,11.1475,0,11.1475,0,0.0580841,0.131824,3,3,0,1,0.002674,0.002674,0.002674,0.001337,0.005348
39,31335.5,1.91788,2.25714,0.01411,0.99998,11.0951,0.4446,0.25558,0.25462,0.15988,1.92594,2.16686,0.01676,0,0,11.0951,0,11.0951,0,0.0578116,0.131205,3,3,0,1,0.002476,0.002476,0.002476,0.001238,0.004952
40,32259.5,1.91284,2.24489,0.01404,1,11.0242,0.44641,0.25586,0.25632,0.16149,1.92327,2.15825,0.01673,0,0,11.0242,0,11.0242,0,0.0574415,0.130454,3,3,0,1,0.002278,0.002278,0.002278,0.001139,0.004556
41,33206.5,1.9729,2.18507,0.01672,1.00006,10.1904,0.43364,0.26052,0.25868,0.16368,1.92036,2.14922,0.01666,0,0,10.1904,0,10.1904,0,0.0530978,0.120091,3,3,0,1,0.00208,0.00208,0.00208,0.00104,0.00416
42,34131,1.96323,2.15448,0.01651,1.00001,9.92368,0.43898,0.26483,0.26203,0.16643,1.91533,2.13931,0.01657,0,0,9.92367,0,9.92367,0,0.0517078,0.117729,3,3,0,1,0.001882,0.001882,0.001882,0.000941,0.003764
43,35055.8,1.95236,2.13166,0.01633,1.00005,9.80875,0.4399,0.26506,0.26551,0.16912,1.91042,2.12732,0.01649,0,0,9.80872,0,9.80872,0,0.0511056,0.116927,3,3,0,1,0.001684,0.001684,0.001684,0.000842,0.003368
44,35966.9,1.94296,2.11058,0.01619,1.00001,9.69768,0.44929,0.26625,0.26913,0.17163,1.90662,2.11507,0.01641,0,0,9.69767,0,9.69767,0,0.0505308,0.116087,3,3,0,1,0.001486,0.001486,0.001486,0.000743,0.002972
45,36874.1,1.9351,2.09268,0.01606,1.00001,9.625,0.45142,0.26878,0.27219,0.17386,1.90171,2.10413,0.01633,0,0,9.62501,0,9.62501,0,0.0501499,0.115549,3,3,0,1,0.001288,0.001288,0.001288,0.000644,0.002576
46,37772.8,1.92603,2.07416,0.01591,1.00001,9.55308,0.45721,0.27152,0.27542,0.17592,1.89687,2.09287,0.01626,0,0,9.55307,0,9.55307,0,0.0497759,0.115058,3,3,0,1,0.00109,0.00109,0.00109,0.000545,0.00218
47,38679.7,1.91883,2.05707,0.01574,1.00004,9.46622,0.45553,0.27651,0.27898,0.17834,1.89359,2.081,0.0162,0,0,9.4662,0,9.4662,0,0.0493283,0.114307,3,3,0,1,0.000892,0.000892,0.000892,0.000446,0.001784
48,39588.9,1.91207,2.03737,0.01563,0.99997,9.39492,0.45882,0.28018,0.2822,0.18011,1.89049,2.07037,0.01613,0,0,9.39491,0,9.39491,0,0.0489531,0.113788,3,3,0,1,0.000694,0.000694,0.000694,0.000347,0.001388
49,40500.6,1.90563,2.02346,0.01552,1.00003,9.33996,0.46562,0.2813,0.28519,0.18199,1.88735,2.05912,0.01607,0,0,9.33996,0,9.33996,0,0.0487042,0.113342,3,3,0,1,0.000496,0.000496,0.000496,0.000248,0.000992
50,41420.5,1.8988,2.01041,0.01538,0.99998,9.28185,0.46768,0.28249,0.2881,0.18409,1.88452,2.04853,0.01602,0,0,9.28183,0,9.28183,0,0.0483615,0.112708,3,3,0,1,0.000298,0.000298,0.000298,0.000149,0.000596
